wine_name,wine_price,wine_stock,wine_score,wine_category,Img,Date
Mitolo Savitar McLaren Vale Shiraz 2015,310.05,60,98,red-wines,https://cellarmasterwines.com/cdn/shop/files/SavitarShiraz_900x_6178aca9-32a4-4a9c-8098-9bff01e82cf8_533x.webp?v=1717391684,2023-11-18
Mitolo Savitar McLaren Vale Shiraz 2016,255.06,57,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/SavitarShiraz_900x_c32a3eb5-05dc-4ef9-b537-7abac5e6afc3_533x.webp?v=1717391733,2023-11-18
Mitolo Savitar McLaren Vale Shiraz 2017,300.26,42,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/SavitarShiraz_900x_108499ce-5953-4598-bc90-8312588c1bdc_533x.webp?v=1717391776,2023-11-18
Mitolo Savitar McLaren Vale Shiraz 2018,278.49,31,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/MitoloSavitarCorkClosure_a8498b3a-bfbf-4062-9d4b-331f46e13ef6_533x.jpg?v=1706839270,2023-11-18
Mitolo Savitar McLaren Vale Shiraz 2018,254.94,53,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/SavitarShiraz_900x_e3591485-726c-415a-8f81-a48c5503053f_533x.webp?v=1717391814,2023-11-18
Mitolo Serpico McLaren Vale Cabernet Sauvignon 2019,307.71,34,97,red-wines,https://cellarmasterwines.com/cdn/shop/files/MitoloSerpico_533x.webp?v=1721116003,2023-11-18
Mollydooker The Boxer Shiraz 2022,195.52,41,92,red-wines,https://cellarmasterwines.com/cdn/shop/products/Molloydooker1_533x.jpg?v=1651487870,2023-11-18
Monasterio de las Viñas Gran Reserva 2012,149.2,20,94,red-wines,https://cellarmasterwines.com/cdn/shop/products/gran-reserva-2012_Grandes-Vinos_533x.png?v=1599588419,2023-11-18
Muga Reserva Rioja 2019,289.58,0,95,red-wines,https://cellarmasterwines.com/cdn/shop/products/muga_3d16916a-e76f-404e-ad0f-6337c7009d7c_533x.png?v=1681376440,2023-11-18
Muga Reserva Selección Especial 2019,340.95,0,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/MugaSeleccionExpecial_533x.jpg?v=1709884294,2023-11-18
Norton Barrel Select Malbec 2023,94.0,5,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/malbec_barrel_select_2023__1955923_533x.png?v=1709887531,2023-11-18
Orin Swift Abstract Grenache 2020,250.94,20,93,red-wines,https://cellarmasterwines.com/cdn/shop/products/OrinSwiftAbstract_b8d80b90-6dcb-4dab-9e3d-cd086b6cd9f8_533x.png?v=1671281403,2023-11-18
Orin Swift Eight Years In The Desert Zinfandel 2021,345.0,42,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/Screenshot2023-07-25at9.11.09PM_533x.png?v=1690335927,2023-11-18
Orin Swift Machete 2020,359.8,56,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/MacheteBottleShot2012_947e53e7-6a44-43ec-b794-fe48085cad71_533x.jpg?v=1695202687,2023-11-18
Orin Swift Palermo Cabernet Sauvignon Blend 2020,559.51,30,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/orin-swift-palermo-napa-cabernet__24851_313d1a4c-83be-4a15-8387-98d5c6524a0b_533x.jpg?v=1690340764,2023-11-18
Orin Swift Slander Pinot Noir 2018,495.75,5,92,red-wines,https://cellarmasterwines.com/cdn/shop/products/Screenshot2022-12-20at10.55.32AM_533x.png?v=1671504990,2023-11-18
Parent Pommard Premier Cru de 'Les Chaponnières' 2018,944.62,0,97,red-wines,https://cellarmasterwines.com/cdn/shop/files/parent_533x.png?v=1716274232,2023-11-18
Pegau Châteauneuf-du-Pape Cuvée Laurence 2018,609.9,105,93,red-wines,https://cellarmasterwines.com/cdn/shop/files/cuvee-laurence-domaine-du-pegau_533x.png?v=1687748203,2023-11-18
Penfolds Bin 138 Shiraz Grenache Mataro 2020,282.09,8,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/kktpZ1TkT9iYzAYmPFV4QQ_pb_x960_9e7eb391-dafa-405c-be74-a4daf3f4531f_533x.png?v=1706148755,2023-11-18
Penfolds Bin 2 Shiraz Mataro 2021,169.86,0,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/Bin_2_Shiraz_Mataro_2016_e23fa97b-3cad-4db2-9d3b-9a018a20603c_533x.png?v=1716434555,2023-11-18
Penfolds Bin 28 Shiraz 2020,268.84,7,93,red-wines,https://cellarmasterwines.com/cdn/shop/files/IMG-3691_533x.png?v=1706074887,2023-11-18
Penfolds Bin 389 Cabernet Shiraz 2020,472.46,4,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/389-box_9ab6bf2d-e180-431b-bab6-7a4218a1b2da_533x.png?v=1702005980,2023-11-18
Penfolds Bin 389 Cabernet Shiraz 2021,444.31,17,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/bin389_2aa060b6-2a85-46d3-9213-1f619e108cc9_533x.png?v=1706079434,2023-11-18
Penfolds Bin 8 Cabernet Shiraz 2019,163.95,4,93,red-wines,https://cellarmasterwines.com/cdn/shop/products/image_7f17fd77-0072-4265-8b89-7e4c214b7958_533x.jpg?v=1666141473,2023-11-18
Penfolds Bin 8 Cabernet Shiraz 2020,164.58,16,93,red-wines,https://cellarmasterwines.com/cdn/shop/files/image_0c37e3f3-2fe0-46ae-8828-5d31f4fde942_533x.jpg?v=1710406386,2023-11-18
Penfolds One by Penfolds Shiraz Australia 2021,103.98,2,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/8087982-ONE-Penfolds-California-Red-Blend_750_1_533x.png?v=1723788890,2023-11-18
Peter Lehmann Eight Songs Barossa Shiraz 2020,249.07,9,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/Screenshot2022-07-04at1.26.24PM_5d189c33-4011-45e6-8bf3-f7869f1e0830_533x.png?v=1701097186,2023-11-18
Peter Lehmann Mentor Cabernet Sauvignon 2018,259.79,19,94,red-wines,https://cellarmasterwines.com/cdn/shop/products/CWS12383_Peter-Lehmann-Mentor-Cabernet-Sauvignon-2018-750ml_533x.jpg?v=1656911820,2023-11-18
Peter Lehmann The Barossan Shiraz 2021,127.02,12,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/lehmanbarossan_1ad9a89d-0efe-4dfb-b542-97736878e00a_533x.png?v=1710737891,2023-11-18
Philippe Le Hardi Mercurey Vieilles Vignes 2021,325.99,4,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/Mercurey_533x.webp?v=1722910819,2023-11-18
Portia Prima La Encina 2020,229.91,15,93,red-wines,https://cellarmasterwines.com/cdn/shop/files/Screenshot2023-10-18at11.18.16AM_533x.png?v=1697599129,2023-11-18
Remoissenet Père & Fils 1er Cru Les Bressandes 2017,852.73,99,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/Beaune1erCruLesBressandes_220x_15ccfb8b-c210-414f-9770-3be2deeb9adb_533x.webp?v=1722848998,2023-11-18
Remoissenet Père & Fils 1er Cru Les Grèves 2017,823.81,97,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/RemoissenetPere_Fils1erCruLesGreves_533x.webp?v=1722851053,2023-11-18
Remoissenet Père & Fils Nuits-Saint-Georges 2019,389.39,98,94,red-wines,https://cellarmasterwines.com/cdn/shop/products/RemoissenetPere_FilsNuits-Saint-Georges2016_533x.png?v=1642528458,2023-11-18
Riondo Valpolicella Superiore DOC 2018,60.23,5,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/Screenshot2024-05-06at1.23.55PM_533x.png?v=1714973229,2023-11-18
Rivera Triusco Primitivo Di Manduria DOC 2021,178.14,18,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/triusco-13_59cd8e65-e2a4-4daa-af66-c1a98ff6030d_533x.jpg?v=1701071031,2023-11-18
Roagna Barbaresco Gallina 2017,1247.14,999,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/Roagna-Barbaresco-Gallina-680x680_533x.png?v=1706840855,2023-11-18
Roagna Barbaresco Paje 2017,1181.39,999,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/RoagnaBarbarescoPaje2017_533x.jpg?v=1707113995,2023-11-18
Roagna Barolo Rocche di Castiglione 2017,1234.78,102,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/Roagna-Barolo-Rocche-di-Castiglione-2017-NET-Red-Wine-Flatiron-Wines-Spirits-New-York_533x.webp?v=1707113233,2023-11-18
Robert Mondavi Napa Valley Cabernet Sauvignon 2019,424.12,4,96,red-wines,https://cellarmasterwines.com/cdn/shop/products/VILxV-cZS6y7rweBrgY2sQ_pb_x960_22a11e8b-8411-4699-977e-03f2f69f13cd_533x.png?v=1673344768,2023-11-18
Robert Oatley Finisterre Margaret River Cabernet Sauvignon 2019,132.25,31,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/robert-oatley-finisterre-margaret-river-cabernet-sauvignon-1_533x.png?v=1705378041,2023-11-18
Robert Oatley Finisterre McLaren Vale Shiraz 2021,152.82,104,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/FinisterreShiraz_533x.jpg?v=1723529048,2023-11-18
Robert Oatley Margaret River Cabernet Sauvignon 2018 1.5L Magnum,192.7,5,96,red-wines,https://cellarmasterwines.com/cdn/shop/products/RobertOatleyCabernet2018Magnum95JH_198x_022dc04c-269f-4f15-9a61-0cf0485d86ae_533x.webp?v=1667281659,2023-11-18
Robert Oatley Margaret River Cabernet Sauvignon 2019 1.5L Magnum,137.67,999,96,red-wines,https://cellarmasterwines.com/cdn/shop/products/RobertOatleyCabernet2018Magnum95JH_198x_fa4b75d5-8193-4189-9ae5-dee659ded5dd_533x.webp?v=1674797042,2023-11-18
Robert Oatley Signature Series Margaret River Cabernet Sauvignon 2020,139.89,63,94,red-wines,https://cellarmasterwines.com/cdn/shop/products/oatleycab_dd6a3477-d310-4d5d-8a2c-732c132d1ff6_533x.png?v=1699951102,2023-11-18
Robert Oatley Signature Series McLaren Vale Shiraz 2022,108.59,33,93,red-wines,https://cellarmasterwines.com/cdn/shop/files/robertoatshiraz_533x.jpg?v=1697423435,2023-11-18
Rockburn Central Otago Pinot Noir 2022,258.52,56,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/Rockburn_533x.png?v=1704636003,2023-11-18
Rolf Binder 'Heysen' Shiraz Barossa Valley 2017,341.75,5,96,red-wines,https://cellarmasterwines.com/cdn/shop/products/RolfBinderHeysen_533x.jpg?v=1671502148,2023-11-18
Ruffino Chianti Classico Riserva Ducale DOCG 2020,181.3,6,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/RuffinoRiservaDucale_533x.webp?v=1709886364,2023-11-18
Rutini Trumpeter Malbec 2021,90.62,3,92,red-wines,https://cellarmasterwines.com/cdn/shop/products/RutiniTrumpeterMalbec2021_533x.png?v=1672726757,2023-11-18
Selbach-Oster Spätburgunder (Pinot Noir) 2019,279.96,3,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/SelbachOster2019_533x.jpg?v=1715072889,2023-11-18
Shaw + Smith Balhannah Vineyard Shiraz 2020,579.01,9,97,red-wines,https://cellarmasterwines.com/cdn/shop/files/balhannah-shiraz-2020_533x.png?v=1695786549,2023-11-18
Shaw + Smith Lenswood Vineyard Pinot Noir 2021,417.78,3,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/lenswood-pinot-noir-XYQLTT_533x.png?v=1695792924,2023-11-18
Shaw + Smith Shiraz 2021,262.23,6,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/adelaide-hills-shiraz_533x.png?v=1695785551,2023-11-18
Taylors Wakefield Estate Cabernet Sauvignon 2021,79.81,4,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/wakefield-estate-cabernet-sauvignon-web-pdp-new_1_1_533x.png?v=1692859836,2023-11-18
Taylors Wakefield Estate Merlot 2021,87.76,999,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/wakefield-estate-merlot-web-pdp-new_1_1_533x.png?v=1692862575,2023-11-18
Taylors Wakefield Estate Shiraz 2021,104.39,1,93,red-wines,https://cellarmasterwines.com/cdn/shop/files/taylors-estate-shiraz-web-pdp-new_1_1_533x.png?v=1692858703,2023-11-18
Tenute San Fabiano Rosso di Toscana IGT Piocaia 2016,144.47,0,90,red-wines,https://cellarmasterwines.com/cdn/shop/files/TenuteSanFabianoRossodiToscanaIGTPiocaia_533x.jpg?v=1687765440,2023-11-18
Torbreck Factor Shiraz 2019,794.16,2,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/RunRigTheFactor_533x.jpg?v=1708255571,2023-11-18
Torbreck Old Vines Grenache Shiraz Mourvedre 2019,135.51,4,92,red-wines,https://cellarmasterwines.com/cdn/shop/products/TorbreckOldVines_63b58c5e-2add-4dc8-b866-efbd14b7f400_533x.jpg?v=1678078757,2023-11-18
Torbreck Old Vines Grenache Shiraz Mourvedre 2021,129.5,11,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/TorbreckOldVines_7844f9d7-b630-476c-b155-c33edffbf418_533x.jpg?v=1710747274,2023-11-18
Torbreck The Steading GSM 2022,377.33,102,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/UDKGL0xuR_CqHyd1kvbxsA_pb_x960_e6dbd9fc-94cd-4448-aa46-4522098218b3_533x.png?v=1702443848,2023-11-18
Torbreck The Struie Barossa Valley Shiraz 2019,374.31,20,96,red-wines,https://cellarmasterwines.com/cdn/shop/products/2018TheStruie_541286f3-aaa6-463d-9b6b-0fa318dc432f_533x.jpg?v=1642998088,2023-11-18
Torbreck The Struie Barossa Valley Shiraz 2021,355.07,103,98,red-wines,https://cellarmasterwines.com/cdn/shop/files/2018TheStruie_2a2bb42b-57b7-40ce-b061-3563a8da644f_533x.jpg?v=1705379255,2023-11-18
Torbreck Woodcutters Barossa Valley Shiraz 2022,155.72,9,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/TorbreckWoodcuttersShiraz_a2fda943-5237-4502-b88a-c444c67f4544_533x.jpg?v=1703815830,2023-11-18
Trénel Juliénas Les Capitans Beaujolais 2017,118.46,18,92,red-wines,https://cellarmasterwines.com/cdn/shop/products/Julienas-LesCapitans_533x.png?v=1652862147,2023-11-18
Twinwoods Estate Margaret River Cabernet Sauvignon 2017,149.1,3,96,red-wines,https://cellarmasterwines.com/cdn/shop/products/twinwoodscab_4413c657-6594-435f-a590-6fdad119e021_533x.png?v=1639548498,2023-11-18
Twinwoods Estate Margaret River Shiraz 2018,185.31,99,94,red-wines,https://cellarmasterwines.com/cdn/shop/files/twinshiraz_d8b7aefb-7d10-4a1a-a0a8-6d7122a20e99_533x.jpg?v=1706173722,2023-11-18
Two Eights Classic Cabernet Sauvignon 2019,44.83,0,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/TwoEightsCab_533x.jpg?v=1716191883,2023-11-18
Valparra Tempranillo - Syrah 2022,76.03,7,90,red-wines,https://cellarmasterwines.com/cdn/shop/files/ValparraSyrah_533x.jpg?v=1700548282,2023-11-18
Vega Sicilia Alion 2019,676.75,0,95,red-wines,https://cellarmasterwines.com/cdn/shop/files/800x_2_533x.webp?v=1704987585,2023-11-18
Vega Sicilia Bodegas Pintia Toro 2018,409.41,2,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/pintia-bouteille-vinfiche_d2c54f5c-ada5-4780-ad46-73b5b9a5d368_533x.png?v=1694578844,2023-11-18
Vega Sicilia Bodegas Pintia Toro 2018 Magnum 1.5L,1014.06,0,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/800x_1_533x.webp?v=1704986390,2023-11-18
Vega Sicilia Tinto Valbuena 5º 2017,942.45,999,97,red-wines,https://cellarmasterwines.com/cdn/shop/files/u8uyvi9rcocyte3dwtem_533x.jpg?v=1704988824,2023-11-18
Vega Sicilia Tinto Valbuena 5º 2018,1217.85,101,97,red-wines,https://cellarmasterwines.com/cdn/shop/files/u8uyvi9rcocyte3dwtem_533x.jpg?v=1704988824,2023-11-18
Vega Sicilia Unico Gran Reserva 2012,2985.9,0,98,red-wines,https://cellarmasterwines.com/cdn/shop/products/vega2012_533x.png?v=1678635954,2023-11-18
Vino Tinto Alma de Vid Tempranillo,32.25,102,86,red-wines,https://cellarmasterwines.com/cdn/shop/files/Screenshot2024-04-24at3.25.57PM_533x.png?v=1713943615,2023-11-18
Wente Beyer Ranch Zinfandel 2021,108.69,4,91,red-wines,https://cellarmasterwines.com/cdn/shop/files/wentezinf_fbfb834b-45f3-4562-b469-12994096c65f_533x.png?v=1706503451,2023-11-18
Wente Vineyards Southern Hills Cabernet Sauvignon 2020,129.36,0,91,red-wines,https://cellarmasterwines.com/cdn/shop/files/hentevineyards_cabernet_sauvignon_152e6187-5255-45dc-8db5-b2999c387462_533x.png?v=1698986631,2023-11-18
Wente Vineyards Southern Hills Cabernet Sauvignon 2021,130.65,8,91,red-wines,https://cellarmasterwines.com/cdn/shop/files/hentevineyards_cabernet_sauvignon_152e6187-5255-45dc-8db5-b2999c387462_533x.png?v=1698986631,2023-11-18
Xavier Vignon Arcane Le Soleil 2015,166.07,14,94,red-wines,https://cellarmasterwines.com/cdn/shop/products/XavierVignonArcaneLeSoleil_533x.jpg?v=1706453830,2023-11-18
Xavier Vignon Châteauneuf-Du-Pape Anonyme 2017,408.48,31,95,red-wines,https://cellarmasterwines.com/cdn/shop/products/XavierVignon-CDPAnonyme_e0b35b76-dee1-4c95-8aa3-30b98675ab9e_533x.png?v=1681192261,2023-11-18
Xavier Vignon Rasteau 2016,104.81,1,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/Rasteau-bouteilleserigraphiee_png_533x.webp?v=1701662794,2023-11-18
Yann Durieux Les Ponts 2017,687.17,0,92,red-wines,https://cellarmasterwines.com/cdn/shop/files/YannDurieuxLesPonts_533x.png?v=1700107744,2023-11-18
Zenato Amarone della Valpolicella Classico DOCG 2018,578.38,999,96,red-wines,https://cellarmasterwines.com/cdn/shop/files/ZENATO-amarone-della-valpolicella-classico_533x.jpg?v=1718005994,2023-11-18
Ant Moore a+ Marlborough Pinot Noir Rosé 2023,96.88,81,92,rose-wine,https://cellarmasterwines.com/cdn/shop/files/Screenshot2024-05-21at10.03.01AM_533x.png?v=1716257017,2023-11-18
Armand de Brignac Brut Rosé Champagne,3122.8,2,97,rose-wine,https://cellarmasterwines.com/cdn/shop/files/Screenshot2024-06-04at10.08.38AM_533x.png?v=1717466933,2023-11-18
Atilius Sparkling Rosé,69.9,18,91,rose-wine,https://cellarmasterwines.com/cdn/shop/products/2022Nov30-RoseRedesignBottleV9_533x.png?v=1673515286,2023-11-18
Ayala Rosé Majeur Brut Champagne N.V.,296.8,999,92,rose-wine,https://cellarmasterwines.com/cdn/shop/products/5524_AyalaChampagneRose_1_533x.jpg?v=1639383529,2023-11-18
Billecart-Salmon Brut Rosé Champagne,693.02,11,97,rose-wine,https://cellarmasterwines.com/cdn/shop/products/billecart-salmon-rose_533x.jpg?v=1633593904,2023-11-18
Billecart-Salmon Brut Rose Champagne 375ml (Half Bottle),344.42,4,97,rose-wine,https://cellarmasterwines.com/cdn/shop/products/billecarterose375_533x.jpg?v=1650789681,2023-11-18
Billecart-Salmon Brut Rose Champagne Jeraboam 3L,2937.74,999,97,rose-wine,https://cellarmasterwines.com/cdn/shop/products/champagne-billecart-salmon-brut-rose-jeroboam-en-wooden-case_533x.png?v=1650789989,2023-11-18
Billecart-Salmon Brut Rose Champagne Magnum 1.5L,1398.74,100,97,rose-wine,https://cellarmasterwines.com/cdn/shop/products/billecart_salmon_brut_rose_1.5l_magnum__47846.1596099367_533x.jpg?v=1638861148,2023-11-18
"Billecart-Salmon Brut Rose, Year of Dragon (Gongbi 工筆Chinese Painting)",649.28,12,97,rose-wine,https://cellarmasterwines.com/cdn/shop/files/Screenshot2024-01-15at5.07.03PM_533x.png?v=1706612085,2023-11-18
Blowfish Rose 2019,35.65,96,89,rose-wine,https://cellarmasterwines.com/cdn/shop/files/BlowfishRose_533x.png?v=1717386537,2023-11-18
Bollinger Brut Rosé Champagne (with Giftbox),519.92,16,95,rose-wine,https://cellarmasterwines.com/cdn/shop/products/bollinger-brut-rose-75cl_533x.jpg?v=1644910679,2023-11-18
Bottega Il Vino dei Poeti Rosé Brut N.V.,77.82,3,90,rose-wine,https://cellarmasterwines.com/cdn/shop/products/bottega2rose_533x.jpg?v=1706451972,2023-11-18
Bottega Manzoni Moscato Petalo Il Vino Dell'Amore Rosé N.V.,150.96,48,92,rose-wine,https://cellarmasterwines.com/cdn/shop/products/bottegarose_533x.jpg?v=1606890013,2023-11-18
Chandon Australia Brut Rosé N.V.,151.17,8,92,rose-wine,https://cellarmasterwines.com/cdn/shop/products/Screenshot2022-02-15at3.25.05PM_533x.png?v=1644909963,2023-11-18
Chateau Minuty Cotes de Provence 'M' de Minuty Rose 2022,144.29,17,92,rose-wine,https://cellarmasterwines.com/cdn/shop/files/chateau-minuty-m-de-minuty-cotes-de-provence-rose-2018-900x1500_66f3082b-b272-441e-a267-4d291d46e0c5_533x.jpg?v=1700188664,2023-11-18
Chateau Minuty Cotes de Provence Rose et Or 2021,221.79,999,96,rose-wine,https://cellarmasterwines.com/cdn/shop/products/chateau-minuty-rose-et-or-1628806_576b7734-2c38-4783-8f3a-7bce787def6f_533x.jpg?v=1678757745,2023-11-18
Chateau Miraval Cotes de Provence Rosé 2021,151.72,103,93,rose-wine,https://cellarmasterwines.com/cdn/shop/files/Screenshot2023-03-24at10.02.20AM_f37cbe3c-d27d-4fc1-9c1a-26bb4b5f9448_533x.png?v=1684728100,2023-11-18
Chateau Miraval Cotes de Provence Rosé 2021 (12X750ml),1226.46,6,93,rose-wine,https://cellarmasterwines.com/cdn/shop/files/Miraval-Rose-Picture-12-Case_533x.jpg?v=1723872764,2023-11-18
Chateau Miraval Cotes de Provence Rosé 2021 (6X750ml),714.84,18,93,rose-wine,https://cellarmasterwines.com/cdn/shop/files/Miraval_Rose_6_case_473x473_9ac7c8f4-df74-4df2-81cd-7c8289fb76c8_533x.webp?v=1723792146,2023-11-18
CMW Secret Label Cotes de Provence Rosé 2021 #8070,121.74,999,93,rose-wine,https://cellarmasterwines.com/cdn/shop/files/image_4bfa7496-4e35-4b1b-998c-aa2763a24a54_533x.jpg?v=1723343340,2023-11-18
Dom Pérignon Rosé Vintage 2008 1.5L Magnum,7679.08,999,99,rose-wine,https://cellarmasterwines.com/cdn/shop/files/Screenshot2023-12-08at7.05.11PM_533x.png?v=1702022726,2023-11-18
Dom Pérignon Rosé Vintage 2009,2157.54,98,99,rose-wine,https://cellarmasterwines.com/cdn/shop/files/dom-perignon-vintage-2009-rose-75-cl_533x.webp?v=1702034682,2023-11-18
Dom Pérignon Rosé Vintage 2009 Gift Boxed,2995.39,97,99,rose-wine,https://cellarmasterwines.com/cdn/shop/files/domrose2008_f4f5d036-9682-432a-91b8-aafe332d09f1_533x.jpg?v=1702023390,2023-11-18
Gerard Bertrand Cote des Roses Rosé 2022,140.28,13,94,rose-wine,https://cellarmasterwines.com/cdn/shop/files/Screenshot2024-01-04at11.53.32AM_533x.png?v=1704635770,2023-11-18
Henri Giraud Dame Jane Rosé NV Champagne,685.16,105,95,rose-wine,https://cellarmasterwines.com/cdn/shop/products/DAME-JANE_MGN_533x.png?v=1658904485,2023-11-18
Krug Brut Rosé Champagne 26eme Edition (gift boxed),2430.71,0,96,rose-wine,https://cellarmasterwines.com/cdn/shop/products/krug-champagne-rose-gift-box-pinot-noir-luxury-limited-edition-750-ml_533x.jpg?v=1658473424,2023-11-18
Krug Brut Rosé Champagne 27eme Edition,2223.87,3,96,rose-wine,https://cellarmasterwines.com/cdn/shop/files/krug_rose_191f07c9-1c34-41e8-b2f2-eafb954a05be_533x.jpg?v=1684826750,2023-11-18
Kylie Minogue Prosecco Rosé,123.51,35,94,rose-wine,https://cellarmasterwines.com/cdn/shop/files/KylieProseccoPreOrder_533x.jpg?v=1697444150,2023-11-18
Laurent Perrier Brut Rosé NV,709.0,96,94,rose-wine,https://cellarmasterwines.com/cdn/shop/products/LProse_533x.png?v=1642936351,2023-11-18
